birdName,dateTime,island,txFromDuskyId,txChannel,txDateOn,txDateOff
Bill,1999-09-15 12:55:00,Whenua Hou,35706Bill15/09/1999,28,1998-08-03 11:00:00,1999-09-15 12:55:00
Sass,1999-09-14 15:10:00,Whenua Hou,35706Sass14/09/1999,41,1998-08-25 12:20:00,1999-09-14 15:10:00
Bonus,1999-09-13 15:35:00,Whenua Hou,35706Bonus13/09/1999,44,1998-10-24 00:00:00,1999-09-13 15:35:00
Solstice,1999-09-12 16:35:00,Whenua Hou,35706Soltstice12/09/1999,65,1999-07-31 16:35:00,1999-09-12 16:35:00
Nora,1999-09-10 12:00:00,Maud,35706Nora10/09/1999,66,1999-07-15 15:14:00,1999-09-10 12:00:00
Lisa,1999-08-28 16:00:00,Hauturu,35706Lisa28/08/1999,67,1999-03-08 11:30:00,1999-08-28 16:00:00
Sarah,1999-08-14 13:33:00,Whenua Hou,35706Sara14/08/1999,40,1998-08-18 11:35:00,1999-08-14 13:33:00
Felix,1999-08-14 11:10:00,Whenua Hou,35706Felix14/08/1999,57,1998-08-13 14:20:00,1999-08-14 11:10:00
Sirocco,1999-08-13 15:08:00,Whenua Hou,35706Sirroco13/08/1999,10,1999-07-10 00:00:00,1999-08-13 15:08:00
Alice,1999-08-13 11:45:00,Whenua Hou,35706Alice13/08/1999,51,1998-08-19 17:55:00,1999-08-13 11:45:00
Blades,1999-08-11 14:10:00,Whenua Hou,35706Blades11/08/1999,70,1999-07-15 15:45:00,1999-08-11 14:10:00
Flossie,1999-08-10 14:25:00,Maud,35706Flossie10/08/1999,30,1998-08-19 17:06:00,1999-08-10 14:25:00
Manu,1999-08-09 16:20:00,Whenua Hou,35706Manu9/08/1999,16,1998-08-14 12:10:00,1999-08-09 16:20:00
Sue,1999-08-08 16:20:00,Whenua Hou,35706Sue8/08/1999,22,1998-08-19 12:20:00,1999-08-08 16:20:00
Morehu,1999-08-07 18:30:00,Maud,26/07/99Morehu7/08/1999,0,,1999-08-07 18:30:00
Fuchsia,1999-08-06 10:22:00,Maud,35706Fuchsia6/08/1999,16,1998-10-03 13:30:00,1999-08-06 10:22:00
Nog,1999-08-01 16:58:00,Whenua Hou,35706Nog1/08/1999,80,1998-08-20 15:00:00,1999-08-01 16:58:00
Ox,1999-08-01 15:22:00,Whenua Hou,35706Ox1/08/1999,18,1998-08-02 13:00:00,1999-08-01 15:22:00
Solstice,1999-07-31 16:35:00,Whenua Hou,35706Soltstice31/07/1999,2,1998-08-21 10:25:00,1999-07-31 16:35:00
Waynebo,1999-07-31 15:45:00,Whenua Hou,35706Waynebo31/07/1999,42,1998-08-18 13:50:00,1999-07-31 15:45:00
Kuia,1999-07-31 12:15:00,Maud,4/07/9831/07/1999,10,1998-09-03 11:03:00,1999-07-31 12:15:00
Cyndy,1999-07-30 17:04:00,Whenua Hou,35706Cyndy30/07/1999,68,1998-08-16 12:20:00,1999-07-30 17:04:00
Ruth,1999-07-29 11:35:00,Maud,35706Ruth29/07/1999,32,1998-08-16 13:07:00,1999-07-29 11:35:00
Zephyr,1999-07-23 16:00:00,Whenua Hou,35706Zephyr23/07/1999,20,1998-08-20 12:19:00,1999-07-23 16:00:00
Boomer,1999-07-22 15:00:00,Maud,26/07/99Boomer22/07/1999,82,,1999-07-22 15:00:00
Trevor,1999-07-22 12:00:00,Maud,16/12/98Aorangi22/07/1999,88,,1999-07-22 12:00:00
Whiskas,1999-07-19 14:35:00,Whenua Hou,35706Whiskas19/07/1999,62,1998-08-14 16:00:00,1999-07-19 14:35:00
Margaret-maree,1999-07-19 12:35:00,Whenua Hou,35706Margaret-maree19/07/1999,66,1998-08-30 15:10:00,1999-07-19 12:35:00
Sandra,1999-07-17 17:35:00,Whenua Hou,35706Sandra17/07/1999,87,1998-08-16 14:55:00,1999-07-17 17:35:00
Suzanne,1999-07-17 16:35:00,Whenua Hou,35706Susanne17/07/1999,34,1998-08-19 16:00:00,1999-07-17 16:35:00
Jane,1999-07-16 16:10:00,Whenua Hou,35706Jane16/07/1999,8,1998-08-13 12:30:00,1999-07-16 16:10:00
Blades,1999-07-15 15:45:00,Whenua Hou,35706Blades15/07/1999,10,1998-08-03 14:45:00,1999-07-15 15:45:00
Nora,1999-07-15 15:14:00,Maud,35706Nora15/07/1999,36,1998-05-17 00:00:00,1999-07-15 15:14:00
Stumpy,1999-07-15 13:21:00,Maud,35706Stumpy15/07/1999,40,1998-08-04 11:00:00,1999-07-15 13:21:00
Heather,1999-07-15 11:38:00,Maud,35706Heather15/07/1999,50,1998-05-30 00:00:00,1999-07-15 11:38:00
Jimmy,1999-07-14 13:42:00,Nukuwaiata,35706Jimmy14/07/1999,90,1998-04-02 00:00:00,1999-07-14 13:42:00
Merty,1999-07-14 12:00:00,Nukuwaiata,35706Merty14/07/1999,86,1998-08-06 09:30:00,1999-07-14 12:00:00
Luke,1999-07-14 10:03:00,Nukuwaiata,35706Luke14/07/1999,80,1999-02-17 11:42:00,1999-07-14 10:03:00
Hauturu,1999-07-13 18:00:00,Whenua Hou,20/07/99Hauturu13/07/1999,84,1999-06-15 06:30:00,1999-07-13 18:00:00
Basil,1999-07-12 15:28:00,Whenua Hou,35706Basil12/07/1999,3,1998-08-16 17:55:00,1999-07-12 15:28:00
Hoki,1999-07-10 16:59:00,Whenua Hou,35706Hoki10/07/1999,12,1998-08-13 14:00:00,1999-07-10 16:59:00
Piripi,1999-07-10 11:05:00,Maud,35706Piripi10/07/1999,52,1998-08-15 15:30:00,1999-07-10 11:05:00
Sirocco,1999-07-10 00:00:00,Whenua Hou,35706Sirroco10/07/1999,38,1998-08-19 15:00:00,1999-07-10 00:00:00
Barnard,1999-07-09 15:29:00,Pearl,35706Barnard9/07/1999,86,1998-08-23 11:55:00,1999-07-09 15:29:00
Ben,1999-07-09 14:40:00,Pearl,35706Ben9/07/1999,58,1998-08-23 14:25:00,1999-07-09 14:40:00
Arab,1999-07-09 14:05:00,Pearl,35706Arab9/07/1999,60,1998-08-23 10:35:00,1999-07-09 14:05:00
Jean,1999-07-09 13:30:00,Maud,35706Jean9/07/1999,20,1998-07-05 13:26:00,1999-07-09 13:30:00
Wendy,1999-07-09 11:57:00,Maud,35706Wendy9/07/1999,38,1998-05-29 00:00:00,1999-07-09 11:57:00
Ralph,1999-07-09 11:48:00,Pearl,35706Ralph9/07/1999,92,1998-08-14 11:05:00,1999-07-09 11:48:00
Boss,1999-07-09 11:30:00,Pearl,35706Boss9/07/1999,90,1998-08-24 15:55:00,1999-07-09 11:30:00
Smoko,1999-07-09 10:42:00,Maud,35706Smoko9/07/1999,18,1998-08-19 00:00:00,1999-07-09 10:42:00
Gumboots,1999-07-09 10:35:00,Pearl,35706Gumboots9/07/1999,94,1998-09-11 15:00:00,1999-07-09 10:35:00
Tiwai,1999-07-08 17:20:00,Whenua Hou,35706Tiwai8/07/1999,96,1998-08-20 14:00:00,1999-07-08 17:20:00
Sinbad,1999-07-08 10:05:00,Maud,4/07/98Sinbad8/07/1999,4,1998-06-20 00:00:00,1999-07-08 10:05:00
Richard Henry,1999-07-04 15:40:00,Maud,35706Richard-Henry4/07/1999,56,1998-08-15 14:10:00,1999-07-04 15:40:00
Gulliver,1999-07-04 11:58:00,Maud,4/07/98Gulliver4/07/1999,54,1998-09-03 12:50:00,1999-07-04 11:58:00
Aranga,1999-06-15 18:00:00,Whenua Hou,20/07/99Aranga15/06/1999,47,,1999-06-15 18:00:00
Ellie,1999-06-15 18:00:00,Whenua Hou,20/07/99Ellie15/06/1999,26,,1999-06-15 18:00:00
Hauturu,1999-06-15 06:30:00,Whenua Hou,20/07/99Hauturu15/06/1999,3,,1999-06-15 06:30:00
Lisa,1999-03-08 11:30:00,Hauturu,35706Lisa8/03/1999,67,,1999-03-08 11:30:00
Luke,1999-02-17 11:42:00,Nukuwaiata,35706Luke17/02/1999,34,1998-08-02 13:00:00,1999-02-17 11:42:00
Bonus,1998-10-24 00:00:00,Whenua Hou,35706Bonus24/10/1998,55,,1998-10-24 00:00:00
Fuchsia,1998-10-03 13:30:00,Maud,35706Fuchsia3/10/1998,59,1998-09-04 10:30:00,1998-10-03 13:30:00
Gumboots,1998-09-11 15:00:00,Pearl,35706Gumboots11/09/1998,27,1997-08-24 00:00:00,1998-09-11 15:00:00
Fuchsia,1998-09-04 10:30:00,Maud,35706Fuchsia4/09/1998,38,1993-07-19 00:00:00,1998-09-04 10:30:00
Gulliver,1998-09-03 12:50:00,Maud,4/07/98Gulliver3/09/1998,6,1998-06-18 14:45:00,1998-09-03 12:50:00
Kuia,1998-09-03 11:03:00,Maud,4/07/983/09/1998,33,1998-06-18 15:30:00,1998-09-03 11:03:00
Margaret-maree,1998-08-30 15:10:00,Pearl,35706Margaret-maree30/08/1998,35,1997-07-16 13:05:00,1998-08-30 15:10:00
Sass,1998-08-25 12:20:00,Anchorage,35706Sass25/08/1998,85,1997-07-16 10:30:00,1998-08-25 12:20:00
Boss,1998-08-24 15:55:00,Anchorage,35706Boss24/08/1998,93,1997-08-03 00:00:00,1998-08-24 15:55:00
Lionel,1998-08-24 13:05:00,Anchorage,35706Lionel24/08/1998,1,1997-08-17 00:00:00,1998-08-24 13:05:00
Ben,1998-08-23 14:25:00,Anchorage,35706Ben23/08/1998,89,1997-07-27 14:35:00,1998-08-23 14:25:00
Barnard,1998-08-23 11:55:00,Anchorage,35706Barnard23/08/1998,97,1997-06-07 00:00:00,1998-08-23 11:55:00
Arab,1998-08-23 10:35:00,Anchorage,35706Arab23/08/1998,91,1997-06-24 00:00:00,1998-08-23 10:35:00
Solstice,1998-08-21 10:25:00,Pearl,35706Soltstice21/08/1998,23,1997-06-24 15:00:00,1998-08-21 10:25:00
Nog,1998-08-20 15:00:00,Pearl,35706Nog20/08/1998,45,1997-08-12 00:00:00,1998-08-20 15:00:00
Tiwai,1998-08-20 14:00:00,Pearl,35706Tiwai20/08/1998,7,1998-02-10 15:20:00,1998-08-20 14:00:00
Zephyr,1998-08-20 12:19:00,Pearl,35706Zephyr20/08/1998,29,1997-08-09 12:00:00,1998-08-20 12:19:00
Alice,1998-08-19 17:55:00,Pearl,35706Alice19/08/1998,17,1997-08-08 16:00:00,1998-08-19 17:55:00
Flossie,1998-08-19 17:06:00,Maud,35706Flossie19/08/1998,61,1997-08-22 00:00:00,1998-08-19 17:06:00
Suzanne,1998-08-19 16:00:00,Pearl,35706Susanne19/08/1998,39,1997-08-08 13:30:00,1998-08-19 16:00:00
Sirocco,1998-08-19 15:00:00,Pearl,35706Sirroco19/08/1998,5,1997-07-07 09:30:00,1998-08-19 15:00:00
Gunner,1998-08-19 14:15:00,Pearl,35706Gunner19/08/1998,15,1997-09-17 00:00:00,1998-08-19 14:15:00
Sue,1998-08-19 12:20:00,Pearl,35706Sue19/08/1998,19,1997-08-07 15:00:00,1998-08-19 12:20:00
Bella,1998-08-19 11:00:00,Pearl,35706Bella19/08/1998,31,1997-06-16 00:00:00,1998-08-19 11:00:00
Smoko,1998-08-19 00:00:00,Maud,35706Smoko19/08/1998,14,1993-05-06 00:00:00,1998-08-19 00:00:00
Maggie,1998-08-18 16:45:00,Pearl,35706Maggie18/08/1998,33,1997-06-16 15:00:00,1998-08-18 16:45:00
Waynebo,1998-08-18 13:50:00,Pearl,35706Waynebo18/08/1998,53,1997-08-09 00:00:00,1998-08-18 13:50:00
Sarah,1998-08-18 11:35:00,Pearl,35706Sara18/08/1998,41,1997-08-11 00:00:00,1998-08-18 11:35:00
Basil,1998-08-16 17:55:00,Pearl,35706Basil16/08/1998,81,1997-08-12 00:00:00,1998-08-16 17:55:00
Lee,1998-08-16 16:40:00,Pearl,35706Lee16/08/1998,83,1997-08-17 00:00:00,1998-08-16 16:40:00
Sandra,1998-08-16 14:55:00,Pearl,35706Sandra16/08/1998,25,1997-08-08 00:00:00,1998-08-16 14:55:00
Ruth,1998-08-16 13:07:00,Maud,35706Ruth16/08/1998,23,1993-07-07 00:00:00,1998-08-16 13:07:00
Cyndy,1998-08-16 12:20:00,Pearl,35706Cyndy16/08/1998,9,1997-11-14 00:00:00,1998-08-16 12:20:00
Piripi,1998-08-15 15:30:00,Maud,35706Piripi15/08/1998,26,1993-07-07 00:00:00,1998-08-15 15:30:00
Richard Henry,1998-08-15 14:10:00,Maud,35706Richard-Henry15/08/1998,45,1997-08-23 00:00:00,1998-08-15 14:10:00
Whiskas,1998-08-14 16:00:00,Pearl,35706Whiskas14/08/1998,43,1997-07-27 13:15:00,1998-08-14 16:00:00
Merv,1998-08-14 14:52:00,Pearl,35706Merv14/08/1998,13,1997-08-07 12:40:00,1998-08-14 14:52:00
Manu,1998-08-14 12:10:00,Pearl,35706Manu14/08/1998,11,1998-03-02 14:50:00,1998-08-14 12:10:00
Ralph,1998-08-14 11:05:00,Pearl,35706Ralph14/08/1998,37,1997-09-16 00:00:00,1998-08-14 11:05:00
Felix,1998-08-13 14:20:00,Pearl,35706Felix13/08/1998,49,1997-08-09 00:00:00,1998-08-13 14:20:00
Hoki,1998-08-13 14:00:00,Pearl,35706Hoki13/08/1998,51,1997-06-30 08:00:00,1998-08-13 14:00:00
Jane,1998-08-13 12:30:00,Pearl,35706Jane13/08/1998,21,1997-08-03 00:00:00,1998-08-13 12:30:00
Merty,1998-08-06 09:30:00,Hauturu,35706Merty6/08/1998,12,1998-08-05 15:00:00,1998-08-06 09:30:00
Merty,1998-08-05 15:00:00,Hauturu,35706Merty5/08/1998,12,1997-09-04 00:00:00,1998-08-05 15:00:00
Joe,1998-08-04 16:50:00,Hauturu,35706Joe4/08/1998,4,,1998-08-04 16:50:00
Stumpy,1998-08-04 11:00:00,Hauturu,35706Stumpy4/08/1998,8,1997-09-01 00:00:00,1998-08-04 11:00:00
Blades,1998-08-03 14:45:00,Hauturu,35706Blades3/08/1998,14,,1998-08-03 14:45:00
Bill,1998-08-03 11:00:00,Hauturu,35706Bill3/08/1998,30,,1998-08-03 11:00:00
Dobbie,1998-08-03 10:40:00,Hauturu,35706Dobbie3/08/1998,12,1993-09-26 00:00:00,1998-08-03 10:40:00
Ox,1998-08-02 13:00:00,Hauturu,35706Ox2/08/1998,48,1982-04-30 13:30:00,1998-08-02 13:00:00
Luke,1998-08-02 13:00:00,Hauturu,35706Luke2/08/1998,64,1997-08-31 00:00:00,1998-08-02 13:00:00
Ken,1998-07-25 00:00:00,Maud,35706Ken5/11/1997,10,1997-11-05 00:00:00,1998-07-25 00:00:00
Jean,1998-07-05 13:26:00,Maud,35706Jean5/07/1998,47,1997-06-24 00:00:00,1998-07-05 13:26:00
Sinbad,1998-06-20 00:00:00,Maud,4/07/98Sinbad20/06/1998,27,,1998-06-20 00:00:00
Kuia,1998-06-18 15:30:00,Maud,4/07/9818/06/1998,90,1998-05-09 00:00:00,1998-06-18 15:30:00
Gulliver,1998-06-18 14:45:00,Maud,4/07/98Gulliver18/06/1998,2,1998-05-09 00:00:00,1998-06-18 14:45:00
Heather,1998-05-30 00:00:00,Maud,35706Heather30/05/1998,35,1997-09-01 00:00:00,1998-05-30 00:00:00
Wendy,1998-05-29 00:00:00,Maud,35706Wendy29/05/1998,29,1997-08-30 00:00:00,1998-05-29 00:00:00
Nora,1998-05-17 00:00:00,Maud,35706Nora17/05/1998,31,1997-07-27 16:20:00,1998-05-17 00:00:00
Kuia,1998-05-09 00:00:00,Maud,4/07/989/05/1998,18,,1998-05-09 00:00:00
Gulliver,1998-05-09 00:00:00,Maud,4/07/98Gulliver9/05/1998,6,,1998-05-09 00:00:00
Jimmy,1998-04-02 00:00:00,Maud,35706Jimmy2/04/1998,4,1993-05-08 00:00:00,1998-04-02 00:00:00
Manu,1998-03-02 14:50:00,Whenua Hou,35706Manu2/03/1998,15,1997-11-12 00:00:00,1998-03-02 14:50:00
Tiwai,1998-02-10 15:20:00,Whenua Hou,35706Tiwai10/02/1998,58,1997-06-26 00:00:00,1998-02-10 15:20:00
Cyndy,1997-11-14 00:00:00,Whenua Hou,35706Cyndy14/11/1997,54,1997-07-27 11:45:00,1997-11-14 00:00:00
Manu,1997-11-12 00:00:00,Whenua Hou,35706Manu12/11/1997,42,1997-09-22 00:00:00,1997-11-12 00:00:00
Ken,1997-11-05 00:00:00,Whenua Hou,0,0,,1997-11-05 00:00:00
Manu,1997-09-22 00:00:00,Whenua Hou,35706Manu22/09/1997,90,1997-07-07 14:30:00,1997-09-22 00:00:00
Gunner,1997-09-17 00:00:00,Whenua Hou,35706Gunner17/09/1997,50,,1997-09-17 00:00:00
Ralph,1997-09-16 00:00:00,Whenua Hou,35706Ralph16/09/1997,82,,1997-09-16 00:00:00
Merty,1997-09-04 00:00:00,Hauturu,35706Merty4/09/1997,81,1996-06-20 00:00:00,1997-09-04 00:00:00
Stumpy,1997-09-01 00:00:00,Hauturu,35706Stumpy1/09/1997,8,1996-08-09 00:00:00,1997-09-01 00:00:00
Heather,1997-09-01 00:00:00,Hauturu,35706Heather1/09/1997,36,1995-09-09 00:00:00,1997-09-01 00:00:00
Luke,1997-08-31 00:00:00,Hauturu,35706Luke31/08/1997,68,1996-08-31 00:00:00,1997-08-31 00:00:00
Wendy,1997-08-30 00:00:00,Hauturu,35706Wendy30/08/1997,48,1996-07-23 00:00:00,1997-08-30 00:00:00
Gumboots,1997-08-24 00:00:00,Whenua Hou,35706Gumboots24/08/1997,18,,1997-08-24 00:00:00
Richard Henry,1997-08-23 00:00:00,Maud,35706Richard-Henry23/08/1997,71,1996-06-16 00:00:00,1997-08-23 00:00:00
Flossie,1997-08-22 00:00:00,Maud,35706Flossie22/08/1997,66,1996-06-18 00:00:00,1997-08-22 00:00:00
Lee,1997-08-17 00:00:00,Whenua Hou,35706Lee17/08/1997,56,,1997-08-17 00:00:00
Lionel,1997-08-17 00:00:00,Whenua Hou,35706Lionel17/08/1997,22,,1997-08-17 00:00:00
Nog,1997-08-12 00:00:00,Whenua Hou,35706Nog12/08/1997,88,,1997-08-12 00:00:00
Basil,1997-08-12 00:00:00,Whenua Hou,35706Basil12/08/1997,80,,1997-08-12 00:00:00
Sarah,1997-08-11 00:00:00,Whenua Hou,35706Sara11/08/1997,24,,1997-08-11 00:00:00
Zephyr,1997-08-09 12:00:00,Whenua Hou,35706Zephyr9/08/1997,32,1996-06-26 15:00:00,1997-08-09 12:00:00
Waynebo,1997-08-09 00:00:00,Whenua Hou,35706Waynebo9/08/1997,84,,1997-08-09 00:00:00
Felix,1997-08-09 00:00:00,Whenua Hou,35706Felix9/08/1997,28,,1997-08-09 00:00:00
Alice,1997-08-08 16:00:00,Whenua Hou,35706Alice8/08/1997,20,,1997-08-08 16:00:00
Suzanne,1997-08-08 13:30:00,Whenua Hou,35706Susanne8/08/1997,16,,1997-08-08 13:30:00
Sandra,1997-08-08 00:00:00,Whenua Hou,35706Sandra8/08/1997,60,,1997-08-08 00:00:00
Sue,1997-08-07 15:00:00,Whenua Hou,35706Sue7/08/1997,40,,1997-08-07 15:00:00
Merv,1997-08-07 12:40:00,Whenua Hou,35706Merv7/08/1997,66,,1997-08-07 12:40:00
Jane,1997-08-03 00:00:00,Whenua Hou,35706Jane3/08/1997,36,,1997-08-03 00:00:00
Boss,1997-08-03 00:00:00,Whenua Hou,35706Boss3/08/1997,48,,1997-08-03 00:00:00
Nora,1997-07-27 16:20:00,Whenua Hou,35706Nora27/07/1997,52,1996-06-22 00:00:00,1997-07-27 16:20:00
Ben,1997-07-27 14:35:00,Whenua Hou,35706Ben27/07/1997,34,,1997-07-27 14:35:00
Whiskas,1997-07-27 13:15:00,Whenua Hou,35706Whiskas27/07/1997,44,,1997-07-27 13:15:00
Cyndy,1997-07-27 11:45:00,Whenua Hou,35706Cyndy27/07/1997,54,,1997-07-27 11:45:00
Margaret-maree,1997-07-16 13:05:00,Whenua Hou,35706Margaret-maree16/07/1997,12,,1997-07-16 13:05:00
Sass,1997-07-16 10:30:00,Whenua Hou,35706Sass16/07/1997,14,,1997-07-16 10:30:00
Manu,1997-07-07 14:30:00,Whenua Hou,35706Manu7/07/1997,42,,1997-07-07 14:30:00
Sirocco,1997-07-07 09:30:00,Whenua Hou,35706Sirroco7/07/1997,63,,1997-07-07 09:30:00
Hoki,1997-06-30 08:00:00,Maud,35706Hoki30/06/1997,4,,1997-06-30 08:00:00
Tiwai,1997-06-26 00:00:00,Whenua Hou,35706Tiwai26/06/1997,87,,1997-06-26 00:00:00
Solstice,1997-06-24 15:00:00,Whenua Hou,35706Soltstice24/06/1997,8,,1997-06-24 15:00:00
Arab,1997-06-24 00:00:00,Pearl,35706Arab24/06/1997,67,1996-08-31 00:00:00,1997-06-24 00:00:00
Jean,1997-06-24 00:00:00,Hauturu,35706Jean24/06/1997,12,1996-06-21 00:00:00,1997-06-24 00:00:00
Maggie,1997-06-16 15:00:00,Whenua Hou,35706Maggie16/06/1997,2,1982-06-24 15:20:00,1997-06-16 15:00:00
Bella,1997-06-16 00:00:00,Hauturu,35706Bella16/06/1997,6,,1997-06-16 00:00:00
Barnard,1997-06-07 00:00:00,Pearl,35706Barnard7/06/1997,70,1996-08-31 00:00:00,1997-06-07 00:00:00
Barnard,1996-08-31 00:00:00,Pearl,35706Barnard31/08/1996,76,1982-05-29 12:00:00,1996-08-31 00:00:00
Luke,1996-08-31 00:00:00,Hauturu,35706Luke31/08/1996,0,1995-09-04 00:00:00,1996-08-31 00:00:00
Arab,1996-08-31 00:00:00,Pearl,35706Arab31/08/1996,67,1982-06-24 13:30:00,1996-08-31 00:00:00
Stumpy,1996-08-09 00:00:00,Hauturu,35706Stumpy9/08/1996,10,1995-06-09 00:00:00,1996-08-09 00:00:00
Wendy,1996-07-23 00:00:00,Hauturu,35706Wendy23/07/1996,0,1995-09-08 00:00:00,1996-07-23 00:00:00
Zephyr,1996-06-26 15:00:00,Whenua Hou,35706Zephyr26/06/1996,26,1994-07-21 15:00:00,1996-06-26 15:00:00
Nora,1996-06-22 00:00:00,Whenua Hou,35706Nora22/06/1996,51,1995-08-05 00:00:00,1996-06-22 00:00:00
Jean,1996-06-21 00:00:00,Hauturu,35706Jean21/06/1996,20,1995-05-11 00:00:00,1996-06-21 00:00:00
Merty,1996-06-20 00:00:00,Hauturu,35706Merty20/06/1996,51,1995-03-27 00:00:00,1996-06-20 00:00:00
Flossie,1996-06-18 00:00:00,Hauturu,35706Flossie18/06/1996,63,1995-06-08 00:00:00,1996-06-18 00:00:00
Richard Henry,1996-06-16 00:00:00,Hauturu,35706Richard-Henry16/06/1996,16,1995-05-09 00:00:00,1996-06-16 00:00:00
Heather,1995-09-09 00:00:00,Hauturu,35706Heather9/09/1995,66,1994-08-11 00:00:00,1995-09-09 00:00:00
Wendy,1995-09-08 00:00:00,Hauturu,35706Wendy8/09/1995,68,1994-08-17 00:00:00,1995-09-08 00:00:00
Luke,1995-09-04 00:00:00,Hauturu,35706Luke4/09/1995,28,1994-09-30 13:00:00,1995-09-04 00:00:00
Nora,1995-08-05 00:00:00,Whenua Hou,35706Nora5/08/1995,4,1994-07-20 00:00:00,1995-08-05 00:00:00
Stumpy,1995-06-09 00:00:00,Hauturu,35706Stumpy9/06/1995,48,1994-06-17 00:00:00,1995-06-09 00:00:00
Flossie,1995-06-08 00:00:00,Hauturu,35706Flossie8/06/1995,40,1994-05-14 00:00:00,1995-06-08 00:00:00
Jean,1995-05-11 00:00:00,Hauturu,35706Jean11/05/1995,34,1994-04-26 00:00:00,1995-05-11 00:00:00
Richard Henry,1995-05-09 00:00:00,Hauturu,35706Richard-Henry9/05/1995,61,1994-05-23 00:00:00,1995-05-09 00:00:00
Merty,1995-03-27 00:00:00,Hauturu,35706Merty27/03/1995,38,1994-11-08 00:00:00,1995-03-27 00:00:00
Merty,1994-11-08 00:00:00,Hauturu,35706Merty8/11/1994,30,1994-04-02 00:00:00,1994-11-08 00:00:00
Luke,1994-09-30 13:00:00,Hauturu,35706Luke30/09/1994,32,1992-08-28 00:00:00,1994-09-30 13:00:00
Wendy,1994-08-17 00:00:00,Hauturu,35706Wendy17/08/1994,0,1993-09-15 00:00:00,1994-08-17 00:00:00
Heather,1994-08-11 00:00:00,Hauturu,35706Heather11/08/1994,51,1993-09-15 00:00:00,1994-08-11 00:00:00
Zephyr,1994-07-21 15:00:00,Whenua Hou,35706Zephyr21/07/1994,9,1993-12-15 14:00:00,1994-07-21 15:00:00
Nora,1994-07-20 00:00:00,Whenua Hou,35706Nora20/07/1994,0,1994-01-15 00:00:00,1994-07-20 00:00:00
Stumpy,1994-06-17 00:00:00,Hauturu,35706Stumpy17/06/1994,14,1993-05-05 00:00:00,1994-06-17 00:00:00
Richard Henry,1994-05-23 00:00:00,Hauturu,35706Richard-Henry23/05/1994,21,1993-06-08 00:00:00,1994-05-23 00:00:00
Flossie,1994-05-14 00:00:00,Hauturu,35706Flossie14/05/1994,39,1993-06-10 00:00:00,1994-05-14 00:00:00
Jean,1994-04-26 00:00:00,Hauturu,35706Jean26/04/1994,65,1993-05-13 00:00:00,1994-04-26 00:00:00
Merty,1994-04-02 00:00:00,Hauturu,35706Merty2/04/1994,12,1982-11-18 10:40:00,1994-04-02 00:00:00
Nora,1994-01-15 00:00:00,Whenua Hou,35706Nora15/01/1994,0,1993-12-15 00:00:00,1994-01-15 00:00:00
Zephyr,1993-12-15 14:00:00,Whenua Hou,35706Zephyr15/12/1993,62,,1993-12-15 14:00:00
Nora,1993-12-15 00:00:00,Whenua Hou,35706Nora15/12/1993,68,1993-06-29 00:00:00,1993-12-15 00:00:00
Dobbie,1993-09-26 00:00:00,Hauturu,35706Dobbie26/09/1993,55,,1993-09-26 00:00:00
Heather,1993-09-15 00:00:00,Hauturu,35706Heather15/09/1993,34,1992-08-07 00:00:00,1993-09-15 00:00:00
Wendy,1993-09-15 00:00:00,Hauturu,35706Wendy15/09/1993,0,1992-08-07 00:00:00,1993-09-15 00:00:00
Fuchsia,1993-07-19 00:00:00,Maud,35706Fuchsia19/07/1993,8,1992-05-17 00:00:00,1993-07-19 00:00:00
Ruth,1993-07-07 00:00:00,Maud,35706Ruth7/07/1993,0,1992-04-03 11:30:00,1993-07-07 00:00:00
Piripi,1993-07-07 00:00:00,Maud,35706Piripi7/07/1993,62,1992-04-02 00:00:00,1993-07-07 00:00:00
Nora,1993-06-29 00:00:00,Whenua Hou,35706Nora29/06/1993,0,1992-07-10 12:00:00,1993-06-29 00:00:00
Flossie,1993-06-10 00:00:00,Hauturu,35706Flossie10/06/1993,47,1982-05-15 13:00:00,1993-06-10 00:00:00
Richard Henry,1993-06-08 00:00:00,Hauturu,35706Richard-Henry8/06/1993,0,1992-06-09 00:00:00,1993-06-08 00:00:00
Jean,1993-05-13 00:00:00,Hauturu,35706Jean13/05/1993,36,1982-10-01 00:00:00,1993-05-13 00:00:00
Jimmy,1993-05-08 00:00:00,Maud,35706Jimmy8/05/1993,16,1993-03-24 00:00:00,1993-05-08 00:00:00
Smoko,1993-05-06 00:00:00,Maud,35706Smoko6/05/1993,71,1992-04-03 09:00:00,1993-05-06 00:00:00
Stumpy,1993-05-05 00:00:00,Hauturu,35706Stumpy5/05/1993,32,1991-10-02 12:00:00,1993-05-05 00:00:00
Jimmy,1993-03-24 00:00:00,Maud,35706Jimmy24/03/1993,0,1992-04-18 00:00:00,1993-03-24 00:00:00
Snark,1992-11-01 00:00:00,Hauturu,35706Snark16/05/1982,0,1982-05-16 08:45:00,1992-11-01 00:00:00
Luke,1992-08-28 00:00:00,Hauturu,35706Luke28/08/1992,28,1984-02-24 12:00:00,1992-08-28 00:00:00
Heather,1992-08-07 00:00:00,Hauturu,35706Heather7/08/1992,0,1991-10-11 00:00:00,1992-08-07 00:00:00
Wendy,1992-08-07 00:00:00,Hauturu,35706Wendy7/08/1992,0,1991-10-06 00:00:00,1992-08-07 00:00:00
